movie_title,domestic_gross,total_gross,budget,runtime_minutes,genres,rating,imd_url,director,producers,cinematographer,distributor
Wish Upon,14301505,23468586,12000000.0,90.0,Drama,PG-13,https://pro.imdb.com/title/tt5322012?ref_=mojo_rl_summary&rf=mojo_rl_summary,John R. Leonetti,Sherryl Clark,Michael Galbraith,Broad Green Pictures
It Comes at Night,13985117,19735344,,91.0,Horror,R,https://pro.imdb.com/title/tt4695012?ref_=mojo_rl_summary&rf=mojo_rl_summary,Trey Edward Shults,David Kaplan,Drew Daniels,A24
Born in China,13873211,25081168,,79.0,Documentary,G,https://pro.imdb.com/title/tt4629266?ref_=mojo_rl_summary&rf=mojo_rl_summary,Chuan Lu,Amy Bailey,Irmin Kerck,Walt Disney Studios Motion Pictures
Megan Leavey,13406883,14510490,,116.0,Biography,PG-13,https://pro.imdb.com/title/tt4899370?ref_=mojo_rl_summary&rf=mojo_rl_summary,Gabriela Cowperthwaite,Mickey Liddell,Lorenzo Senatore,Bleecker Street Media
Father Figures,17501244,25601244,,113.0,Comedy,R,https://pro.imdb.com/title/tt1966359?ref_=mojo_rl_summary&rf=mojo_rl_summary,Lawrence Sher,Ali Bell,John Lindley,Warner Bros.
The Founder,12786053,24121245,,115.0,Biography,PG-13,https://pro.imdb.com/title/tt4276820?ref_=mojo_rl_summary&rf=mojo_rl_summary,John Lee Hancock,Don Handfield,John Schwartzman,The Weinstein Company
All the Money in the World,25113707,56996304,,132.0,Biography,R,https://pro.imdb.com/title/tt5294550?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ridley Scott,Chris Clark,Dariusz Wolski,TriStar Pictures
Battle of the Sexes,12638526,18598607,,121.0,Biography,PG-13,https://pro.imdb.com/title/tt4622512?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jonathan Dayton,Danny Boyle,Linus Sandgren,Fox Searchlight Pictures
Before I Fall,12241122,16373843,,98.0,Drama,PG-13,https://pro.imdb.com/title/tt1691916?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ry Russo-Young,Matthew Kaplan,Michael Fimognari,Open Road Films (II)
"Roman J. Israel, Esq.",11962778,13025860,22000000.0,122.0,Crime,PG-13,https://pro.imdb.com/title/tt6000478?ref_=mojo_rl_summary&rf=mojo_rl_summary,Dan Gilroy,Todd Black,Robert Elswit,Sony Pictures Entertainment (SPE)
Unforgettable,11368012,17768012,12000000.0,100.0,Drama,R,https://pro.imdb.com/title/tt3462710?ref_=mojo_rl_summary&rf=mojo_rl_summary,Denise Di Novi,Denise Di Novi,Caleb Deschanel,Warner Bros.
The Beguiled,10709995,27869129,,93.0,Drama,R,https://pro.imdb.com/title/tt5592248?ref_=mojo_rl_summary&rf=mojo_rl_summary,Sofia Coppola,Sofia Coppola,Philippe Le Sourd,Focus Features
Live by Night,10378555,22678555,,129.0,Action,R,https://pro.imdb.com/title/tt2361317?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ben Affleck,Ben Affleck,Robert Richardson,Warner Bros.
The Belko Experiment,10166820,11084630,5000000.0,89.0,Horror,R,https://pro.imdb.com/title/tt1082807?ref_=mojo_rl_summary&rf=mojo_rl_summary,Greg McLean,James Gunn,Luis David Sansans,BH Tilt
Thank You for Your Service,9536300,9995692,20000000.0,109.0,Biography,R,https://pro.imdb.com/title/tt2776878?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jason Hall,Jon Kilik,Roman Vasyanov,Universal Pictures
Marshall,10051659,10116816,12000000.0,118.0,Biography,PG-13,https://pro.imdb.com/title/tt5301662?ref_=mojo_rl_summary&rf=mojo_rl_summary,Reginald Hudlin,Reginald Hudlin,Newton Thomas Sigel,Open Road Films (II)
Rock Dog,9420546,23157646,,90.0,Adventure,PG,https://pro.imdb.com/title/tt2822672?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ash Brannon,Rob Feng,,Lionsgate
The Lost City of Z,8580410,19263938,,141.0,Biography,PG-13,https://pro.imdb.com/title/tt1212428?ref_=mojo_rl_summary&rf=mojo_rl_summary,James Gray,Dede Gardner,Darius Khondji,Bleecker Street Media
The Promise,8224288,12448676,90000000.0,133.0,Action,PG-13,https://pro.imdb.com/title/tt4776998?ref_=mojo_rl_summary&rf=mojo_rl_summary,Terry George,Eric Esrailian,Javier Aguirresarobe,Open Road Films (II)
A Cure for Wellness,8106986,26620002,40000000.0,146.0,Drama,R,https://pro.imdb.com/title/tt4731136?ref_=mojo_rl_summary&rf=mojo_rl_summary,Gore Verbinski,David Crockett,Bojan Bazelli,Twentieth Century Fox
The Space Between Us,7885294,16080475,30000000.0,,Drama,PG-13,https://pro.imdb.com/title/tt3922818?ref_=mojo_rl_summary&rf=mojo_rl_summary,Peter Chelsom,Richard Barton Lewis,Barry Peterson,STX Entertainment
Gold,7227038,14880939,,,Crime,R,https://pro.imdb.com/title/tt1800302?ref_=mojo_rl_summary&rf=mojo_rl_summary,Stephen Gaghan,Patrick Massett,Robert Elswit,The Weinstein Company
I Am Not Your Negro,7123919,8345298,,93.0,Documentary,PG-13,https://pro.imdb.com/title/tt5804038?ref_=mojo_rl_summary&rf=mojo_rl_summary,Raoul Peck,Rémi Grellety,Henry Adebonojo,Magnolia Pictures
Beatriz at Dinner,7115854,7425391,,82.0,Comedy,R,https://pro.imdb.com/title/tt5929750?ref_=mojo_rl_summary&rf=mojo_rl_summary,Miguel Arteta,Aaron L. Gilbert,Wyatt Garfield,Roadside Attractions
Birth of the Dragon,6901965,7215027,,95.0,Action,PG-13,https://pro.imdb.com/title/tt2720826?ref_=mojo_rl_summary&rf=mojo_rl_summary,George Nolfi,Michael London,Amir Mokri,BH Tilt
Silence,7100177,23834809,,161.0,Drama,R,https://pro.imdb.com/title/tt0490215?ref_=mojo_rl_summary&rf=mojo_rl_summary,Martin Scorsese,Vittorio Cecchi Gori,Rodrigo Prieto,Paramount Pictures
The Snowman,6700035,43155261,35000000.0,119.0,Crime,R,https://pro.imdb.com/title/tt1758810?ref_=mojo_rl_summary&rf=mojo_rl_summary,Tomas Alfredson,Tim Bevan,Dion Beebe,Universal Pictures
Lowriders,6303560,6312033,,98.0,Adventure,PG-13,https://pro.imdb.com/title/tt1366338?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ricardo de Montreuil,Jason Blum,Andrés Sánchez,BH Tilt
Loving Vincent,6735118,42187665,,94.0,Animation,PG-13,https://pro.imdb.com/title/tt3262342?ref_=mojo_rl_summary&rf=mojo_rl_summary,Dorota Kobiela,Sean M. Bobbitt,Tristan Oliver,Good Deed Entertainment
Maudie,6170998,9733932,,115.0,Biography,PG-13,https://pro.imdb.com/title/tt3721954?ref_=mojo_rl_summary&rf=mojo_rl_summary,Aisling Walsh,Andrea Cooper,Guy Godfree,Sony Pictures Classics
Just Getting Started,6069605,7634022,22000000.0,91.0,Comedy,PG-13,https://pro.imdb.com/title/tt5721088?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ron Shelton,Bill Gerber,Barry Peterson,Broad Green Pictures
All Saints,5802208,5942565,2000000.0,108.0,Drama,PG,https://pro.imdb.com/title/tt4663548?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steve Gomer,Marc Bienstock,Eduardo Enrique Mayén,Affirm Films
Suburbicon,5775178,12751667,,105.0,Comedy,R,https://pro.imdb.com/title/tt0491175?ref_=mojo_rl_summary&rf=mojo_rl_summary,George Clooney,George Clooney,Robert Elswit,Paramount Pictures
Paris Can Wait,5617731,13203541,,92.0,Comedy,PG,https://pro.imdb.com/title/tt4429194?ref_=mojo_rl_summary&rf=mojo_rl_summary,Eleanor Coppola,Denis Carot,Crystel Fournier,Sony Pictures Classics
The Man Who Invented Christmas,5676486,8117668,,104.0,Biography,PG,https://pro.imdb.com/title/tt6225520?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bharat Nalluri,Niv Fichman,Ben Smithard,Bleecker Street Media
20th Century Women,5664764,7214806,,119.0,Comedy,R,https://pro.imdb.com/title/tt4385888?ref_=mojo_rl_summary&rf=mojo_rl_summary,Mike Mills,Anne Carey,Sean Porter,A24
Molly's Game,28780744,59284015,,140.0,Biography,R,https://pro.imdb.com/title/tt4209788?ref_=mojo_rl_summary&rf=mojo_rl_summary,Aaron Sorkin,Mark Gordon,Charlotte Bruus Christensen,STX Entertainment
The Florida Project,5904366,10971298,,111.0,Drama,R,https://pro.imdb.com/title/tt5649144?ref_=mojo_rl_summary&rf=mojo_rl_summary,Sean Baker,Sean Baker,Alexis Zabe,A24
Your Name.,5017246,357986087,,106.0,Animation,PG,https://pro.imdb.com/title/tt5311514?ref_=mojo_rl_summary&rf=mojo_rl_summary,Makoto Shinkai,Kôichirô Itô,Makoto Shinkai,FUNimation Entertainment
Tiger Zinda Hai,5560921,87320000,20470000.0,161.0,Action,,https://pro.imdb.com/title/tt5956100?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ali Abbas Zafar,Aditya Chopra,Marcin Laskawiec,Yash Raj Films
Call Me by Your Name,18095701,41887595,,132.0,Drama,R,https://pro.imdb.com/title/tt5726616?ref_=mojo_rl_summary&rf=mojo_rl_summary,Luca Guadagnino,Emilie Georges,Sayombhu Mukdeeprom,Sony Pictures Classics
The Book of Henry,4504974,4596705,,105.0,Crime,PG-13,https://pro.imdb.com/title/tt4572792?ref_=mojo_rl_summary&rf=mojo_rl_summary,Colin Trevorrow,Carla Hacken,John Schwartzman,Focus Features
Stronger,4211129,8503658,,119.0,Biography,R,https://pro.imdb.com/title/tt3881784?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Gordon Green,Jake Gyllenhaal,Sean Bobbitt,Roadside Attractions
The Hero,4077333,4101699,,96.0,Drama,R,https://pro.imdb.com/title/tt5655222?ref_=mojo_rl_summary&rf=mojo_rl_summary,Brett Haley,Sam Bisbee,Rob Givens,The Orchard
Sleight,3986245,3989705,250000.0,89.0,Crime,R,https://pro.imdb.com/title/tt4573516?ref_=mojo_rl_summary&rf=mojo_rl_summary,J.D. Dillard,Eric B. Fleischman,Ed Wu,BH Tilt
A United Kingdom,3902185,14459330,,111.0,Biography,PG-13,https://pro.imdb.com/title/tt3387266?ref_=mojo_rl_summary&rf=mojo_rl_summary,Amma Asante,Brunson Green,Sam McCurdy,Fox Searchlight Pictures
Norman,3814868,6217567,,118.0,Drama,R,https://pro.imdb.com/title/tt4191702?ref_=mojo_rl_summary&rf=mojo_rl_summary,Joseph Cedar,Miranda Bailey,Yaron Scharf,Sony Pictures Classics
Friend Request,3759078,10975390,9900000.0,92.0,Horror,R,https://pro.imdb.com/title/tt3352390?ref_=mojo_rl_summary&rf=mojo_rl_summary,Simon Verhoeven,Quirin Berg,Jo Heim,Entertainment Studios Motion Pictures
A Monster Calls,3740823,47309313,,108.0,Adventure,PG-13,https://pro.imdb.com/title/tt3416532?ref_=mojo_rl_summary&rf=mojo_rl_summary,J.A. Bayona,Belén Atienza,Oscar Faura,Focus Features
Table 19,3614896,5042014,,87.0,Comedy,PG-13,https://pro.imdb.com/title/tt1412528?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jeffrey Blitz,Dan Cohen,Ben Richardson,Fox Searchlight Pictures
Their Finest,3603484,12597262,,117.0,Comedy,R,https://pro.imdb.com/title/tt1661275?ref_=mojo_rl_summary&rf=mojo_rl_summary,Lone Scherfig,Finola Dwyer,Sebastian Blenkov,STX Entertainment
An Inconvenient Sequel: Truth to Power,3496795,5433926,1000000.0,98.0,Documentary,PG,https://pro.imdb.com/title/tt6322922?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bonni Cohen,Richard Berge,Jon Shenk,Paramount Pictures
Raees,3262954,8428190,,143.0,Action,,https://pro.imdb.com/title/tt3405236?ref_=mojo_rl_summary&rf=mojo_rl_summary,Rahul Dholakia,Farhan Akhtar,K.U. Mohanan,
Close Encounters of the Third Kind 2017 Re,3100479,3101507,20000000.0,138.0,Drama,,https://pro.imdb.com/title/tt0075860?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steven Spielberg,Julia Phillips,Vilmos Zsigmond,Sony Pictures Entertainment (SPE)
Colossal,3029287,4531320,,109.0,Comedy,R,https://pro.imdb.com/title/tt4680182?ref_=mojo_rl_summary&rf=mojo_rl_summary,Nacho Vigalondo,Nicolas Chartier,Eric Kress,Neon
Ingrid Goes West,3024308,3146831,,98.0,Comedy,R,https://pro.imdb.com/title/tt5962210?ref_=mojo_rl_summary&rf=mojo_rl_summary,Matt Spicer,Jared Goldman,Bryce Fortner,Neon
The Oscar Nominated Short Films 2017: Live Action,2835355,2877797,,132.0,Drama,,https://pro.imdb.com/title/tt6507954?ref_=mojo_rl_summary&rf=mojo_rl_summary,,Leif Nelson,,Shorts International
Kedi,2835047,5037923,,79.0,Documentary,,https://pro.imdb.com/title/tt4420704?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ceyda Torun,Ceyda Torun,Alp Korfali,Oscilloscope
Wolf Warrior 2,2721100,870325439,30100000.0,123.0,Action,,https://pro.imdb.com/title/tt7131870?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jing Wu,Hailong Guan,Peter Ngor,The H Collective
My Cousin Rachel,2716368,9200168,,106.0,Drama,PG-13,https://pro.imdb.com/title/tt4411596?ref_=mojo_rl_summary&rf=mojo_rl_summary,Roger Michell,Kevin Loader,Mike Eley,Fox Searchlight Pictures
Showtime Championship Boxing: Floyd Mayweather vs. Conor McGregor,2620183,3184384,,,Sport,,https://pro.imdb.com/title/tt7127248?ref_=mojo_rl_summary&rf=mojo_rl_summary,,,,Fathom Events
Black Panther,700059566,1346913161,,134.0,Action,PG-13,https://pro.imdb.com/title/tt1825683?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ryan Coogler,Kevin Feige,Rachel Morrison,Walt Disney Studios Motion Pictures
Avengers: Infinity War,678815482,2048359754,,149.0,Action,PG-13,https://pro.imdb.com/title/tt4154756?ref_=mojo_rl_summary&rf=mojo_rl_summary,Anthony Russo,Kevin Feige,Trent Opaloch,Walt Disney Studios Motion Pictures
Incredibles 2,608581744,1242805359,,118.0,Action,PG,https://pro.imdb.com/title/tt3606756?ref_=mojo_rl_summary&rf=mojo_rl_summary,Brad Bird,Nicole Paradis Grindle,,Walt Disney Studios Motion Pictures
Jurassic World: Fallen Kingdom,417719760,1308467944,170000000.0,128.0,Action,PG-13,https://pro.imdb.com/title/tt4881806?ref_=mojo_rl_summary&rf=mojo_rl_summary,J.A. Bayona,Belén Atienza,Oscar Faura,Universal Pictures
Deadpool 2,318491426,734546611,110000000.0,119.0,Action,R,https://pro.imdb.com/title/tt5463162?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Leitch,Simon Kinberg,Jonathan Sela,Twentieth Century Fox
The Grinch,270620950,511595957,75000000.0,85.0,Animation,PG,https://pro.imdb.com/title/tt2709692?ref_=mojo_rl_summary&rf=mojo_rl_summary,Yarrow Cheney,Janet Healy,,Universal Pictures
Mission: Impossible,220159104,791115104,178000000.0,147.0,Action,PG-13,https://pro.imdb.com/title/tt4912910?ref_=mojo_rl_summary&rf=mojo_rl_summary,Christopher McQuarrie,J.J. Abrams,Rob Hardy,Paramount Pictures
Ant,216648740,622674139,,118.0,Action,PG-13,https://pro.imdb.com/title/tt5095030?ref_=mojo_rl_summary&rf=mojo_rl_summary,Peyton Reed,Stephen Broussard,Dante Spinotti,Walt Disney Studios Motion Pictures
Solo: A Star Wars Story,213767512,392924807,275000000.0,135.0,Action,PG-13,https://pro.imdb.com/title/tt3778644?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ron Howard,Simon Emanuel,Bradford Young,Walt Disney Studios Motion Pictures
Venom,213515506,856085151,100000000.0,112.0,Action,PG-13,https://pro.imdb.com/title/tt1270797?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ruben Fleischer,Avi Arad,Matthew Libatique,Sony Pictures Entertainment (SPE)
A Star Is Born,215288866,436188866,36000000.0,136.0,Drama,R,https://pro.imdb.com/title/tt1517451?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bradley Cooper,Bradley Cooper,Matthew Libatique,Warner Bros.
Aquaman,335061807,1148461807,,143.0,Action,PG-13,https://pro.imdb.com/title/tt1477834?ref_=mojo_rl_summary&rf=mojo_rl_summary,James Wan,Rob Cowan,Don Burgess,Warner Bros.
Bohemian Rhapsody,216428042,903655259,52000000.0,134.0,Biography,PG-13,https://pro.imdb.com/title/tt1727824?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bryan Singer,Jim Beach,Newton Thomas Sigel,Twentieth Century Fox
A Quiet Place,188024361,340939361,17000000.0,90.0,Drama,PG-13,https://pro.imdb.com/title/tt6644200?ref_=mojo_rl_summary&rf=mojo_rl_summary,John Krasinski,Michael Bay,Charlotte Bruus Christensen,Paramount Pictures
Ralph Breaks the Internet,201091711,529323962,175000000.0,112.0,Adventure,PG,https://pro.imdb.com/title/tt5848272?ref_=mojo_rl_summary&rf=mojo_rl_summary,Phil Johnston,Clark Spencer,Nathan Warner,Walt Disney Studios Motion Pictures
Crazy Rich Asians,174532921,238532921,30000000.0,,Comedy,PG-13,https://pro.imdb.com/title/tt3104988?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jon M. Chu,Nina Jacobson,Vanja Cernjul,Warner Bros.
Hotel Transylvania 3: Summer Vacation,167510016,528583774,80000000.0,97.0,Adventure,PG,https://pro.imdb.com/title/tt5220122?ref_=mojo_rl_summary&rf=mojo_rl_summary,Genndy Tartakovsky,Michelle Murdocca,,Sony Pictures Entertainment (SPE)
Fantastic Beasts: The Crimes of Grindelwald,159555901,654855901,200000000.0,134.0,Adventure,PG-13,https://pro.imdb.com/title/tt4123430?ref_=mojo_rl_summary&rf=mojo_rl_summary,David Yates,David Heyman,Philippe Rousselot,Warner Bros.
The Meg,145443742,530243742,130000000.0,113.0,Action,PG-13,https://pro.imdb.com/title/tt4779682?ref_=mojo_rl_summary&rf=mojo_rl_summary,Jon Turteltaub,Belle Avery,Tom Stern,Warner Bros.
Ocean's Eight,140218711,297718711,70000000.0,110.0,Action,PG-13,https://pro.imdb.com/title/tt5164214?ref_=mojo_rl_summary&rf=mojo_rl_summary,Gary Ross,Susan Ekins,Eigil Bryld,Warner Bros.
Ready Player One,137690172,582890172,175000000.0,140.0,Action,PG-13,https://pro.imdb.com/title/tt1677720?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steven Spielberg,Donald De Line,Janusz Kaminski,Warner Bros.
Mamma Mia! Here We Go Again,120634935,395044706,75000000.0,114.0,Comedy,PG-13,https://pro.imdb.com/title/tt6911608?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ol Parker,Claudia Balboa,Robert D. Yeoman,Universal Pictures
The Nun,117450119,365550119,22000000.0,96.0,Horror,R,https://pro.imdb.com/title/tt5814060?ref_=mojo_rl_summary&rf=mojo_rl_summary,Corin Hardy,Peter Safran,Maxime Alexandre,Warner Bros.
Peter Rabbit,115253424,351266433,50000000.0,95.0,Adventure,PG,https://pro.imdb.com/title/tt5117670?ref_=mojo_rl_summary&rf=mojo_rl_summary,Will Gluck,Will Gluck,Peter Menzies Jr.,Sony Pictures Entertainment (SPE)
Creed II,115715889,214215889,50000000.0,130.0,Drama,PG-13,https://pro.imdb.com/title/tt6343314?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steven Caple Jr.,William Chartoff,Kramer Morgenthau,Metro-Goldwyn-Mayer (MGM)
Spider,190241310,375540831,,117.0,Action,PG,https://pro.imdb.com/title/tt4633694?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bob Persichetti,Avi Arad,,Sony Pictures Entertainment (SPE)
Mary Poppins Returns,171958438,349537494,130000000.0,130.0,Animation,PG,https://pro.imdb.com/title/tt5028340?ref_=mojo_rl_summary&rf=mojo_rl_summary,Rob Marshall,John DeLuca,Dion Beebe,Walt Disney Studios Motion Pictures
The Equalizer 2,102084362,190400157,62000000.0,121.0,Action,R,https://pro.imdb.com/title/tt3766354?ref_=mojo_rl_summary&rf=mojo_rl_summary,Antoine Fuqua,Todd Black,Oliver Wood,Sony Pictures Entertainment (SPE)
Rampage,101028233,428028233,120000000.0,107.0,Action,PG-13,https://pro.imdb.com/title/tt2231461?ref_=mojo_rl_summary&rf=mojo_rl_summary,Brad Peyton,Beau Flynn,Jaron Presant,Warner Bros.
A Wrinkle in Time,100478608,132675864,,109.0,Adventure,PG,https://pro.imdb.com/title/tt1620680?ref_=mojo_rl_summary&rf=mojo_rl_summary,Ava DuVernay,Catherine Hand,Tobias A. Schliessler,Walt Disney Studios Motion Pictures
Fifty Shades Freed,100407760,371985018,55000000.0,105.0,Drama,R,https://pro.imdb.com/title/tt4477536?ref_=mojo_rl_summary&rf=mojo_rl_summary,James Foley,Dana Brunetti,John Schwartzman,Universal Pictures
Christopher Robin,99215042,197744377,75000000.0,104.0,Adventure,PG,https://pro.imdb.com/title/tt4575576?ref_=mojo_rl_summary&rf=mojo_rl_summary,Marc Forster,Kristin Burr,Matthias Koenigswieser,Walt Disney Studios Motion Pictures
I Can Only Imagine,83482352,86086881,7000000.0,110.0,Biography,PG,https://pro.imdb.com/title/tt6450186?ref_=mojo_rl_summary&rf=mojo_rl_summary,Andrew Erwin,Cindy Bond,Kristopher Kimlin,Roadside Attractions
Smallfoot,83240103,214040103,,96.0,Adventure,PG,https://pro.imdb.com/title/tt6182908?ref_=mojo_rl_summary&rf=mojo_rl_summary,Karey Kirkpatrick,Glenn Ficarra,,Warner Bros.
The Post,81903458,179769457,50000000.0,116.0,Drama,PG-13,https://pro.imdb.com/title/tt6294822?ref_=mojo_rl_summary&rf=mojo_rl_summary,Steven Spielberg,Kristie Macosko Krieger,Janusz Kaminski,Twentieth Century Fox
Night School,77339130,103105878,29000000.0,111.0,Comedy,PG-13,https://pro.imdb.com/title/tt6781982?ref_=mojo_rl_summary&rf=mojo_rl_summary,Malcolm D. Lee,Kevin Hart,Greg Gardiner,Universal Pictures
Bumblebee,127195589,467989645,135000000.0,114.0,Action,PG-13,https://pro.imdb.com/title/tt4701182?ref_=mojo_rl_summary&rf=mojo_rl_summary,Travis Knight,Michael Bay,Enrique Chediak,Paramount Pictures
The First Purge,69488745,137056262,13000000.0,97.0,Action,R,https://pro.imdb.com/title/tt6133466?ref_=mojo_rl_summary&rf=mojo_rl_summary,Gerard McMurray,Michael Bay,Anastas N. Michos,Universal Pictures
Game Night,69179066,117679066,37000000.0,100.0,Action,R,https://pro.imdb.com/title/tt2704998?ref_=mojo_rl_summary&rf=mojo_rl_summary,John Francis Daley,Jason Bateman,Barry Peterson,Warner Bros.
Book Club,68566296,104438188,,104.0,Comedy,PG-13,https://pro.imdb.com/title/tt6857166?ref_=mojo_rl_summary&rf=mojo_rl_summary,Bill Holderman,Andrew Duncan,Andrew Dunn,Paramount Pictures
The House with a Clock in Its Walls,68549695,131457147,42000000.0,105.0,Comedy,PG,https://pro.imdb.com/title/tt2119543?ref_=mojo_rl_summary&rf=mojo_rl_summary,Eli Roth,Bradley J. Fischer,Rogier Stoffers,Universal Pictures
Skyscraper,68420120,304868961,125000000.0,102.0,Action,PG-13,https://pro.imdb.com/title/tt5758778?ref_=mojo_rl_summary&rf=mojo_rl_summary,Rawson Marshall Thurber,Beau Flynn,Robert Elswit,Universal Pictures
Insidious: The Last Key,67745330,167885588,10000000.0,103.0,Horror,PG-13,https://pro.imdb.com/title/tt5726086?ref_=mojo_rl_summary&rf=mojo_rl_summary,Adam Robitel,Jason Blum,Toby Oliver,Universal Pictures
Instant Family,67363237,120556201,48000000.0,118.0,Comedy,PG-13,https://pro.imdb.com/title/tt7401588?ref_=mojo_rl_summary&rf=mojo_rl_summary,Sean Anders,Sean Anders,Brett Pawlak,Paramount Pictures
