revenue,budget,runtime_minutes,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Drama,genres_Horror,genres_other_genres,rating_PG-13,rating_R,distributor_Sony Pictures Entertainment (SPE),distributor_Twentieth Century Fox,distributor_Universal Pictures,distributor_Walt Disney Studios Motion Pictures,distributor_Warner Bros.,distributor_other_distributor
77477008,35000000.0,104.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
89519773,55000000.0,119.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
80547866,20000000.0,82.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
67876281,20000000.0,105.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
94882549,100000000.0,115.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
83761844,50000000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106956330,50000000.0,129.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
49779728,20000000.0,104.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47664559,60000000.0,112.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48190704,44000000.0,100.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
102820008,30000000.0,112.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
60040976,40000000.0,107.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
51416464,20000000.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
93251121,35000000.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49830607,19000000.0,101.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
36440201,17000000.0,132.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45491656,10500000.0,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32686500,19000000.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32054369,20000000.0,105.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
45236543,28000000.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52830951,52000000.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29397654,25000000.0,97.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35626958,24000000.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48668907,120000000.0,121.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
66984887,10000000.0,92.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
237382724,112000000.0,85.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67448651,30000000.0,133.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34705850,4000000.0,106.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
56032889,16000000.0,113.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
42059111,32000000.0,103.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
423999102,15000000.0,118.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
36288132,35000000.0,92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27127620,30000000.0,104.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
60331447,45000000.0,128.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21500813,25000000.0,107.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
18409891,32000000.0,111.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28190603,26000000.0,109.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27093592,20000000.0,116.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15134293,31000000.0,106.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10903312,47000000.0,81.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60738797,18000000.0,94.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
104414200,13000000.0,152.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10522511,7000000.0,103.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
25798915,22000000.0,108.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
29181829,35000000.0,105.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9322895,10000000.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24964890,7000000.0,99.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9933873,7000000.0,91.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
61808775,30000000.0,123.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11104555,12500000.0,107.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7878856,6000000.0,104.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
13550772,18000000.0,112.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6491240,8000000.0,101.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
13796834,2000000.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11103434,42000000.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5615390,15000000.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4313829,3000000.0,87.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4681651,10000000.0,106.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7871522,2000000.0,109.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35867322,22000000.0,98.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
13657649,14000000.0,96.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2908893,3000000.0,110.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9904795,15000000.0,103.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19319671,18000000.0,144.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
17874044,13000000.0,155.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10371451,7300000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10300416,22000000.0,105.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1123794079,195000000.0,154.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
712205856,110000000.0,117.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
586764305,80000000.0,102.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1045713802,250000000.0,137.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
626137675,125000000.0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
449326618,150000000.0,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
481800873,93000000.0,105.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
370569774,140000000.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216639112,25000000.0,146.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
288383523,32500000.0,125.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
665692281,150000000.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352616690,160000000.0,131.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
554987477,130000000.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483866518,90000000.0,96.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
563749323,110000000.0,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260095986,50000000.0,112.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
245724603,135000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694713380,145000000.0,132.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209838559,35000000.0,98.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
219851172,200000000.0,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
183953723,63000000.0,95.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207039844,5000000.0,83.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
214945591,80000000.0,117.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
216197492,20000000.0,92.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
174822325,163000000.0,119.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
227817248,120000000.0,119.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
342695435,75000000.0,87.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145051197,50000000.0,118.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
211819354,70000000.0,116.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
226904017,75000000.0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
169852759,80000000.0,102.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
161849455,27000000.0,105.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
152930623,75000000.0,104.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
136515867,60000000.0,106.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
110206216,50000000.0,133.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
95932565,37000000.0,113.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
149673788,79000000.0,91.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
149228077,25000000.0,108.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
187361754,55000000.0,94.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
135710029,30000000.0,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
127869379,50200000.0,106.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
117094902,38000000.0,122.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
86752352,40000000.0,118.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
153959590,17000000.0,94.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
149542245,35000000.0,109.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
149878437,60000000.0,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
147332697,32000000.0,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
99557032,1500000.0,103.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
72526996,21000000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63543328,24000000.0,113.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
69721966,70000000.0,111.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
86157237,36000000.0,105.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
142044638,56000000.0,118.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
47120948,18000000.0,112.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
157887643,40000000.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63782078,30000000.0,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
65100369,35000000.0,112.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
82686066,32000000.0,107.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
90260376,42000000.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
97984015,40000000.0,104.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38158601,6600000.0,112.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
75450437,52000000.0,112.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40662632,28000000.0,83.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
173930596,40000000.0,109.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
63458440,40000000.0,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84920539,35000000.0,137.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
89792502,82000000.0,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
177584879,66000000.0,146.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
75055070,30000000.0,98.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41097853,8000000.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36192775,19000000.0,90.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
76976666,15000000.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35185884,2000000.0,130.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
96560591,37000000.0,114.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
48147945,40000000.0,110.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
45636368,20000000.0,113.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
78309505,60000000.0,87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
76130093,40000000.0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
82087155,35000000.0,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43202283,17000000.0,86.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
34942188,25000000.0,81.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
57084522,70000000.0,116.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91627228,40000000.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25804448,5000000.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
38269529,25000000.0,99.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
108609310,30000000.0,108.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39782683,20000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28013733,49900000.0,102.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39233678,150000000.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39984400,50000000.0,84.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
63523283,90000000.0,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
132274484,75000000.0,110.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20529194,15000000.0,117.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
37989684,25000000.0,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41363927,25000000.0,90.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
41002607,30000000.0,106.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
31505287,38000000.0,103.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15691640,20000000.0,93.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30426096,20000000.0,106.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
59389433,15000000.0,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
23308615,25000000.0,140.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
58409247,32000000.0,139.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
30134958,45000000.0,119.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18663238,9000000.0,84.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
64626786,30000000.0,89.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15623183,25000000.0,122.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22939027,12000000.0,94.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11168712,25000000.0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10702246,8000000.0,104.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31410151,24000000.0,89.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
14892418,1000000.0,112.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
160078586,45000000.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8179416,41000000.0,102.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14311701,3200000.0,105.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19561904,6000000.0,96.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19504039,3500000.0,107.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
133432856,15000000.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15395087,30000000.0,130.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8087000,15000000.0,104.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12104765,30000000.0,134.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19722766,8000000.0,129.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2820490,5000000.0,97.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24172201,30000000.0,133.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2530394,10000000.0,97.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
7099598,6800000.0,131.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1518812988,220000000.0,143.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1081041287,250000000.0,164.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
694394724,78000000.0,142.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1108561013,200000000.0,143.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
829746820,120000000.0,115.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
757930663,230000000.0,136.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
549368315,50000000.0,106.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
624026776,225000000.0,106.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
471222889,165000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
877244782,95000000.0,88.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
396592829,170000000.0,127.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
376141306,45000000.0,92.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
201585328,42000000.0,109.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
275293450,65000000.0,150.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
403354469,130000000.0,124.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
208076205,85000000.0,115.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
196114570,30000000.0,104.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
167739368,7000000.0,110.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
276144750,125000000.0,135.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
335260290,79000000.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161772375,31000000.0,138.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
96070507,12000000.0,123.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
609016565,120000000.0,127.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
314975955,100000000.0,103.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
301970083,150000000.0,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
245527149,150000000.0,113.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
284139100,250000000.0,132.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
441809770,61000000.0,158.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
82497035,12000000.0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
425368238,100000000.0,165.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
96262212,25000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
176506819,30000000.0,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
66899242,20000000.0,114.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
303025485,209000000.0,131.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
183018522,85000000.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126636097,12000000.0,89.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
115350426,17000000.0,112.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
160112671,70000000.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
179379533,65000000.0,83.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
198467168,125000000.0,118.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
350449521,200000000.0,194.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
234989584,50000000.0,113.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107139399,60000000.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156491279,65000000.0,103.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
142802657,5000000.0,88.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
101758490,1000000.0,83.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
132563930,57000000.0,96.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
79781695,25000000.0,117.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50365498,58000000.0,125.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
85446075,14000000.0,92.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
77229695,22000000.0,94.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82515113,3000000.0,110.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
218340595,60000000.0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82966152,45000000.0,131.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
136836156,10000000.0,124.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
68263166,16000000.0,94.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
54819301,30000000.0,92.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50950296,65000000.0,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
102739593,115000000.0,136.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240159255,65000000.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
84384002,40000000.0,110.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
55078146,7000000.0,109.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88215156,35000000.0,134.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
59418613,75000000.0,123.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
116471580,69000000.0,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
57719093,70000000.0,116.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
68267862,68000000.0,102.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
140470746,33000000.0,99.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
81491068,39000000.0,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119772232,25000000.0,105.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44287131,10000000.0,101.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
123054041,55000000.0,88.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54169363,30000000.0,124.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
236412453,21000000.0,122.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
38080789,40000000.0,91.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34618867,35000000.0,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32726956,12000000.0,93.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24637800,14000000.0,116.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41863726,40000000.0,95.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31083599,35000000.0,91.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24719215,40000000.0,107.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34513760,23000000.0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47636031,42000000.0,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22044277,40000000.0,91.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
55362705,20000000.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29699345,26000000.0,110.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20546518,15000000.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32226382,15000000.0,110.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
37930465,15000000.0,97.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
32948113,20000000.0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16816647,2000000.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41037742,50000000.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12558931,16000000.0,114.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
15950164,6000000.0,102.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11417362,14000000.0,86.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11681781,10000000.0,101.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7942116,20000000.0,116.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11350665,17000000.0,83.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3332854,18000000.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214811252,200000000.0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
865011746,130000000.0,146.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
668045518,225000000.0,143.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
723192705,100000000.0,91.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
788679850,160000000.0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
493311825,215000000.0,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467365246,190000000.0,132.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
644783140,170000000.0,112.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
540007876,190000000.0,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
